Datetime,Open,High,Low,Close,Volume,sentiment_score,EMA_5,EMA_8,EMA_13,EMA_12,EMA_26,MACD,Signal_Line,BB_Mid,BB_Upper,BB_Lower,RSI_14,Lowest_Low,Highest_High,Stoch_K,Stoch_D,ATR_14,OBV,Fib_23,Fib_38,Fib_50,Fib_61,Fib_78,impact,actual,forecast,previous,eurusd_signal
2024-08-26 08:00:00,1.11828,1.11847,1.11771,1.11787,1410,-0.0188,1.1183110610329674,1.1183353592361436,1.1179641499310997,1.1180609260181662,1.1166757097745745,0.0013852162435916693,0.0015314463259129293,1.1171399999999998,1.122925877543414,1.1113541224565855,53.46715328466969,1.11638,1.12011,39.946380697050586,56.792186435214774,0.003730000000000011,9458.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.03285,0.0,0.03358,0
2024-08-26 09:00:00,1.11788,1.11888,1.11787,1.11796,3019,-0.0188,1.118194040688645,1.1182519460725562,1.1179635570837998,1.1180453989384485,1.1167708423838654,0.001274556554583084,0.0014800683716469604,1.117444,1.1226788886279833,1.112209111372017,55.7195571955721,1.11725,1.12011,24.825174825175612,38.659329946194,0.0028599999999998627,12477.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.03285,0.0,0.03358,0
2024-08-26 10:00:00,1.11795,1.11841,1.11753,1.11803,3838,0.981,1.1181393604590968,1.1182026247230992,1.1179730489289714,1.118043029870995,1.1168641133183939,0.0011789165526010503,0.0014198380078377785,1.117753,1.1222791862649788,1.1132268137350212,33.70165745856592,1.11753,1.12011,19.37984496124658,28.050466827824252,0.0025800000000000267,16315.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,-9.7,0.0,-17.5,0
2024-08-26 11:00:00,1.11803,1.11843,1.11758,1.11799,3203,0.981,1.118089573639398,1.1181553747846327,1.117975470510547,1.1180348714293034,1.1169475123318462,0.0010873590974571634,0.0013533422257616555,1.1180845000000001,1.1214655024984843,1.114703497501516,38.853503184715905,1.11753,1.12011,17.82945736434582,20.678159050255996,0.0025800000000000267,13112.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 12:00:00,1.11798,1.11822,1.1171,1.11739,2992,-0.937,1.1178563824262655,1.1179852914991588,1.1178918318661832,1.1179356604401798,1.116980289196154,0.0009553712440257822,0.001273748029414481,1.118384,1.1197061895715739,1.1170618104284262,24.77611940298695,1.1171,1.12011,9.634551495020851,15.61461794020441,0.003009999999999957,10120.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 13:00:00,1.1174,1.11765,1.11686,1.11711,2598,-0.937,1.117607588284177,1.1177907822771236,1.1177801415995856,1.1178086357570751,1.1169898974038464,0.0008187383532287651,0.0011827460941773377,1.1183684999999999,1.119744447902938,1.1169925520970618,24.702380952382327,1.11686,1.12011,7.69230769231032,11.718772183892321,0.003249999999999975,7522.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 14:00:00,1.1171,1.1173,1.11625,1.11644,3229,-0.937,1.1172183921894514,1.117490608437763,1.1175886927996448,1.1175980764098328,1.1169491642628206,0.0006489121470121262,0.0010759793047442955,1.1183159999999999,1.1198978097563497,1.11673419024365,17.312661498711236,1.11625,1.12011,4.922279792749631,7.416379660026924,0.0038599999999999746,4293.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 15:00:00,1.11645,1.11681,1.11581,1.11608,5101,-0.937,1.116838928126301,1.1171771398960377,1.1173731652568384,1.1173645261929355,1.116884781724834,0.00047974446810150617,0.0009567323374157377,1.118253,1.1200798650167687,1.1164261349832312,13.381995133824944,1.11581,1.12011,6.279069767441728,6.297885750833884,0.0042999999999999705,-808.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 16:00:00,1.11607,1.11621,1.11495,1.11579,5958,-0.937,1.1164892854175341,1.1168688865858072,1.1171469987915759,1.1171222913940222,1.1168036867822535,0.00031860461176869137,0.0008291067922863285,1.118082,1.1201553151688766,1.1160086848311235,13.002364066199064,1.11495,1.12011,16.27906976744146,9.160139775877598,0.005159999999999831,-6766.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 17:00:00,1.11578,1.11784,1.11534,1.11757,5895,-0.937,1.1168495236116893,1.1170246895667388,1.1172074275356365,1.1171911696410957,1.116860450724309,0.0003307189167867097,0.0007294292171864048,1.118026,1.120090653915186,1.115961346084814,34.5195729537365,1.11495,1.11998,52.087475149103646,24.881871561328936,0.005029999999999868,-871.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 18:00:00,1.11756,1.11764,1.11629,1.11631,4047,-0.937,1.1166696824077929,1.1168658696630192,1.1170792236019742,1.117055605080927,1.1168196765965823,0.00023592848434472735,0.0006307290706180693,1.1178875,1.12002480647016,1.11575019352984,29.984544049458947,1.11495,1.11943,30.357142857139756,32.907895924561615,0.0044799999999998175,-4918.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 19:00:00,1.1163,1.11716,1.11591,1.11708,3023,-0.937,1.1168064549385286,1.1169134541823482,1.117079334515978,1.1170593581453998,1.1168389598116504,0.00022039833374942752,0.000548662923244341,1.117801,1.1199210685192549,1.1156809314807452,38.880918220947926,1.11495,1.11888,54.198473282442016,45.54769709622847,0.003929999999999989,-1895.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 20:00:00,1.11707,1.1175,1.11672,1.11691,2741,-0.937,1.1168409699590192,1.1169126865862709,1.1170551438708385,1.1170363799691845,1.1168442220478245,0.0001921579213599589,0.0004773619228674646,1.117698,1.119778734688067,1.1156172653119332,39.85294117647159,1.11495,1.11888,49.87277353689484,44.80946322549219,0.003929999999999989,-4636.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 21:00:00,1.11692,1.11707,1.1159,1.11631,2869,-0.937,1.1166639799726794,1.116778756233766,1.116948694746433,1.1169246292046946,1.1168046500442819,0.00011997916041273093,0.0004058853703765179,1.117559,1.1196195252268646,1.1154984747731354,36.621621621621934,1.11495,1.11888,34.605597964371746,46.22561492790285,0.003929999999999989,-7505.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 22:00:00,1.1163,1.11651,1.11581,1.11591,1914,-0.937,1.1164126533151197,1.116585699292929,1.116800309782657,1.1167685324039722,1.1167383796706314,3.015273334083801e-05,0.000330738842969382,1.1174085,1.119490060902182,1.115326939097818,36.72086720867304,1.11495,1.11888,24.42748091602678,36.30195080576445,0.003929999999999989,-9419.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-26 23:00:00,1.1159,1.1161,1.11581,1.11605,811,-0.937,1.1162917688767466,1.1164666550056115,1.116693122670849,1.1166579889572072,1.116687388583918,-2.939962671066887e-05,0.0002587111490333718,1.1172455000000001,1.1192072229269507,1.1152837770730495,37.146702557200484,1.11495,1.11843,31.609195402296024,30.214091427564842,0.0034799999999999276,-8608.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-27 00:00:00,1.11605,1.11622,1.11573,1.11603,862,-0.937,1.116204512584498,1.11636962055992,1.1165983908607278,1.1165613752714831,1.1166386931332573,-7.73178617741177e-05,0.0001915053468718739,1.117102,1.1189718674312756,1.1152321325687244,36.44986449864527,1.11495,1.11843,31.03448275862047,29.023719692314415,0.0034799999999999276,-9470.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0498,0.0,0.05055,0
2024-08-27 01:00:00,1.11606,1.11634,1.11598,1.11625,937,-0.937,1.116219675056332,1.116343038213271,1.1165486207377666,1.1165134713835627,1.1166099010493122,-9.642966574952005e-05,0.00013391834434759513,1.116983,1.118743132770117,1.1152228672298832,38.49206349206301,1.11495,1.11822,39.75535168195422,34.133009947623556,0.003269999999999884,-8533.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-22.0,-18.3,-18.6,0
2024-08-27 02:00:00,1.11624,1.11665,1.11624,1.11641,816,-0.937,1.1162831167042213,1.1163579186103219,1.1165288177752286,1.1164975527091685,1.116595093564178,-9.754085500945919e-05,8.762650447618427e-05,1.116889,1.1185534379484467,1.1152245620515533,43.11797752808849,1.11495,1.11784,50.519031141864254,40.43628852747964,0.002889999999999837,-7717.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-22.0,-18.3,-18.6,0
2024-08-27 03:00:00,1.11642,1.11652,1.11591,1.11604,1652,-0.937,1.1162020778028143,1.1162872700302504,1.1164589866644816,1.1164271599846811,1.116553975522387,-0.00012681553770588216,4.473809603977099e-05,1.1167765,1.1183435323947943,1.1152094676052058,42.5797503467397,1.11495,1.11784,37.716262975774214,42.66354859986422,0.002889999999999837,-9369.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-22.0,-18.3,-18.6,0
2024-08-27 04:00:00,1.11605,1.11702,1.11591,1.11687,1882,-0.937,1.1164247185352096,1.1164167655790838,1.11651770285527,1.116495289217807,1.116577384742951,-8.209552514393259e-05,1.937137180303027e-05,1.1167265,1.1182081104325035,1.1152448895674965,52.91723202170912,1.11495,1.11784,66.4359861591706,51.55709342560301,0.002889999999999837,-7487.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-22.0,-18.3,-18.6,0
2024-08-27 05:00:00,1.11688,1.11699,1.11636,1.11676,1101,0.9622,1.1165364790234733,1.116493039894843,1.1165523167330886,1.116536013953529,1.1165909117990287,-5.4897845499723985e-05,4.517528342479419e-06,1.1166664999999998,1.1180302915414166,1.115302708458583,54.775280898876495,1.11495,1.11784,62.62975778546607,55.59400230680362,0.002889999999999837,-8588.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0217,0.0,0.0209,0
2024-08-27 06:00:00,1.11675,1.11685,1.11646,1.11663,943,0.9622,1.1165676526823156,1.1165234754737667,1.1165634143426475,1.1165504733452938,1.116593807221323,-4.33338760292834e-05,-5.052752531873145e-06,1.1165965,1.1177999035067336,1.1153930964932663,56.03448275862028,1.11534,1.11784,51.600000000001636,60.22191464821276,0.0024999999999999467,-9531.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0217,0.0,0.0209,0
2024-08-27 07:00:00,1.11662,1.1169,1.11662,1.11679,1082,0.9622,1.116641768454877,1.116582703146263,1.1165957837222693,1.116587323599864,1.1166083400197435,-2.1016419879504866e-05,-8.24548600139949e-06,1.1165365,1.1175524211531869,1.1155205788468132,42.696629213483284,1.11573,1.11764,55.49738219894862,56.57571332813876,0.0019099999999998563,-8449.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.0217,0.0,0.0209,0
2024-08-27 08:00:00,1.1168,1.11719,1.11642,1.11663,1223,0.9622,1.1166378456365849,1.1165932135582044,1.1166006717619452,1.116593889199885,1.1166099444627255,-1.605526284054193e-05,-9.80744136922798e-06,1.1164985,1.1174336447960036,1.1155633552039965,53.77358490566151,1.11573,1.1175,50.84745762711801,52.64827994202275,0.0017699999999998273,-9672.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,0.065,0.062,0.069,0
2024-08-27 09:00:00,1.11661,1.1171,1.11608,1.11611,2662,-0.966,1.1164618970910567,1.1164858327674922,1.1165305757959532,1.116519444707595,1.1165729115395608,-5.3466831965831574e-05,-1.85393194885487e-05,1.1164485000000002,1.1173523927509845,1.1155446072490158,37.84461152882015,1.11573,1.1175,21.46892655366452,42.60458879324371,0.0017699999999998273,-12334.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,-15.0,0.0,-21.0,0
2024-08-27 10:00:00,1.1162,1.11721,1.11618,1.11634,4514,-0.966,1.1164212647273712,1.1164534254858274,1.1165033506822457,1.1164918378295035,1.1165556588329266,-6.38210034231701e-05,-2.759565627547298e-05,1.1164435000000001,1.1173486961113588,1.1155383038886415,42.96296296296366,1.11573,1.11721,41.21621621621824,37.84420013233358,0.0014799999999999258,-7820.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,-7.7,0.0,-0.1,0
2024-08-27 11:00:00,1.11633,1.11735,1.11616,1.11659,3126,0.8385,1.1164775098182476,1.1164837753778656,1.1165157291562107,1.1165069397018876,1.1165582026230803,-5.126292119261855e-05,-3.23291092589021e-05,1.116469,1.1173596981295106,1.1155783018704892,53.783783783784756,1.11573,1.11735,53.08641975307932,38.59052084098735,0.0016199999999999548,-4694.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,-7.7,0.0,-0.1,0
2024-08-27 12:00:00,1.11657,1.11783,1.11657,1.11677,3303,0.8385,1.1165750065454985,1.116547380849451,1.1165520535624665,1.116547410516982,1.1165738913176668,-2.648080068490266e-05,-3.115944754410221e-05,1.116518,1.117357789447307,1.1156782105526928,62.356321839081915,1.11573,1.11783,49.5238095238064,47.94214849770131,0.0020999999999999908,-1391.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,21050000000000.0,0.0,21030000000000.0,0
2024-08-27 13:00:00,1.11676,1.11695,1.11613,1.11656,3056,0.8385,1.1165700043636657,1.1165501851051285,1.1165531887678284,1.116549347360523,1.116572862331173,-2.3514970650007072e-05,-2.9630552165283188e-05,1.1164675,1.1171471245093456,1.1157878754906543,57.18309859154956,1.11573,1.11783,39.52380952380429,47.378012933563326,0.0020999999999999908,-4447.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,21050000000000.0,0.0,21030000000000.0,0
2024-08-27 14:00:00,1.11657,1.11693,1.116,1.11602,3161,0.8385,1.1163866695757771,1.1164323661928777,1.1164770189438529,1.116467909305058,1.116531909565901,-6.400026084296684e-05,-3.6504493900819916e-05,1.1164530000000001,1.1171586493836536,1.1157473506163467,49.87714987714907,1.11591,1.11783,5.729166666669077,31.592261904759912,0.0019200000000001438,-7608.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,21050000000000.0,0.0,21030000000000.0,0
2024-08-27 15:00:00,1.11601,1.11642,1.11498,1.11575,4592,0.8385,1.1161744463838517,1.1162807292611272,1.1163731590947312,1.1163574617196645,1.1164739903387972,-0.00011652861913269419,-5.250931894719477e-05,1.1163865,1.1170940316619422,1.1156789683380577,43.93203883495231,1.11498,1.11783,27.017543859646743,24.09017335004003,0.002850000000000019,-12200.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,21050000000000.0,0.0,21030000000000.0,0
2024-08-27 16:00:00,1.11573,1.11693,1.11521,1.11672,4919,0.8385,1.1163562975892345,1.1163783449808766,1.116422707795484,1.1164132368397162,1.116492213276664,-7.897643694776413e-05,-5.780274254730865e-05,1.116377,1.1170595987493768,1.1156944012506231,53.14401622718079,1.11498,1.11783,61.0526315789418,31.266447368419197,0.002850000000000019,-7281.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-3400000.0,-3000000.0,347000.0,0
2024-08-27 17:00:00,1.11672,1.11713,1.11623,1.11657,6587,0.8385,1.1164275317261563,1.1164209349851262,1.1164437495389863,1.1164373542489905,1.1164979752561703,-6.062100717985075e-05,-5.8366395473817075e-05,1.11639,1.1170771144852267,1.1157028855147733,55.626326963908085,1.11498,1.11783,55.789473684209455,47.95321637426599,0.002850000000000019,-13868.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-3400000.0,-3000000.0,347000.0,0
2024-08-27 18:00:00,1.11656,1.11694,1.11582,1.11594,3992,0.8385,1.1162650211507708,1.116314060543987,1.116371785319131,1.1163608382106842,1.1164566437557133,-9.580554502908178e-05,-6.585422538487001e-05,1.1163915,1.1170743200040374,1.1157086799959626,39.68957871396791,1.11498,1.11783,33.684210526310295,50.175438596487176,0.002850000000000019,-17860.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-3400000.0,-3000000.0,347000.0,0
2024-08-27 19:00:00,1.11595,1.11672,1.11591,1.11653,2614,0.8385,1.1163533474338472,1.1163620470897677,1.1163943874163982,1.116386863101348,1.1164620775515863,-7.521445023828122e-05,-6.772627035555226e-05,1.1164155,1.1170813109420439,1.1157496890579561,47.69539078156363,1.11498,1.11783,54.38596491227824,47.95321637426599,0.002850000000000019,-15246.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-3400000.0,-3000000.0,347000.0,0
2024-08-27 20:00:00,1.11652,1.11821,1.11639,1.11797,2868,0.8385,1.1168922316225647,1.1167193699587084,1.1166194749283413,1.1166304226242176,1.1165737755107281,5.664711348951634e-05,-4.285159358653854e-05,1.1165125,1.1174511860918146,1.1155738139081854,60.63492063491986,1.11498,1.11821,92.56965944272353,60.21327829377068,0.003229999999999844,-12378.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-3400000.0,-3000000.0,347000.0,0
2024-08-27 21:00:00,1.11798,1.11901,1.11796,1.11854,2681,0.8385,1.1174414877483765,1.1171239544123288,1.116893835652864,1.1169242037589533,1.1167194217691927,0.00020478198976059403,6.675123082887977e-06,1.116627,1.1179219310081268,1.1153320689918733,63.04023845007514,1.11498,1.11901,88.33746898263094,78.43103111254423,0.004029999999999978,-9697.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-3400000.0,-3000000.0,347000.0,0
2024-08-27 22:00:00,1.11853,1.11853,1.11809,1.1184,1580,0.8385,1.117760991832251,1.1174075200984779,1.117109001988169,1.117151249334499,1.1168439090455489,0.0003073402889501864,6.680815625634767e-05,1.1167265,1.1182387973113488,1.1152142026886511,63.22869955156927,1.11498,1.11901,84.86352357320092,88.5902173328518,0.004029999999999978,-11277.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-3400000.0,-3000000.0,347000.0,0
2024-08-27 23:00:00,1.11839,1.11854,1.11778,1.11804,928,0.8385,1.117853994554834,1.117548071187705,1.117242001704145,1.1172879802061146,1.1169325083755082,0.0003554718306064686,0.00012454089112637185,1.1168265,1.1184104627188651,1.1152425372811348,64.77794793261775,1.11498,1.11901,75.93052109180788,83.04383788254655,0.004029999999999978,-12205.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-3400000.0,-3000000.0,347000.0,0
2024-08-28 00:00:00,1.11778,1.11844,1.11776,1.1183,1241,0.8385,1.118002663036556,1.1177151664793263,1.1173931443178386,1.11744367555902,1.1170338040513965,0.0004098715076235049,0.00018160701442579847,1.1168980000000002,1.1186138407483512,1.115182159251649,64.93902439024282,1.11498,1.11901,82.3821339950374,81.05872622001539,0.004029999999999978,-10964.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,-3400000.0,-3000000.0,347000.0,0
2024-08-28 01:00:00,1.11829,1.11846,1.11829,1.11835,576,0.8385,1.1181184420243708,1.1178562405950316,1.117529837986719,1.1175831100884015,1.1171313000475893,0.0004518100408121839,0.00023564761970307557,1.1169775000000002,1.1188098051343272,1.1151451948656732,63.83647798742046,1.11498,1.11901,83.62282878411641,80.64516129032056,0.004029999999999978,-10388.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,2,0.0,0.0,0.0,0
2024-08-28 02:00:00,1.11832,1.11841,1.11742,1.11765,817,0.8385,1.117962294682914,1.1178104093516914,1.1175470039886162,1.117593400844032,1.1171697222662864,0.000423678577745612,0.0002732538113115829,1.1170285,1.118876791102618,1.115180208897382,56.39534883720904,1.11498,1.11901,66.25310173697183,77.41935483870854,0.004029999999999978,-11205.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,92.0,92.0,91.0,0
2024-08-28 03:00:00,1.11766,1.11795,1.1174,1.11793,1838,0.8385,1.1179515297886093,1.1178369850513155,1.117601717704528,1.1176451853295655,1.1172260391354505,0.0004191461941149832,0.00030243228787226297,1.1170855,1.1189727254767294,1.1151982745232705,59.85611510791401,1.11498,1.11901,73.20099255583187,74.35897435897336,0.004029999999999978,-9367.0,1.11666676,1.11453662,1.1128149999999999,1.11109338,1.10864226,1,0.023,0.027,0.022,0
